OutletID,Outlet,Type,JournalistID,Twitter Handle,Journalist,Website,Owner,Nexis,NexisBeginning,NexisEnd,Newsbank,NewsbankBeginning,NewsbankEnd,Type,Publication,Category,City,Notes
10494,Mansfield & Ashfield Chad,Newspaper,10494,,,,,1,12/12/08,Current,,,,,,,,
10495,Market Drayton Advertiser,Newspaper,10495,,,,,,,,,,,Local,,England Local,Market Drayton,
10496,Market Rasen Mail,Newspaper,10496,@RasenMail,,,,1,02/10/09,Current,,,,Local,,England Local,Market Rasen,
10497,Matlock Mercury,Newspaper,10497,@MatMerc,,,,1,03/24/08,Current,,,,,,,,
10498,Mearns Leader and Kincardineshire Observer,Newspaper,10498,@TheMearnsLeader,,,,1,02/13/09,Current,,,,,,,,
10499,Medway AdScene,Newspaper,10499,,,,,1,12/11/08,05/20/09,,,,,,,,
10500,"Medway Messenger, The",Newspaper,10500,@MedwayMessenger,,,,1,09/19/08,Current,,,,Local,,England Local,Medway,
10501,Melton Times,Newspaper,10501,@meltontimes,,,,1,02/12/09,Current,,,,Local,,England Local,Vale of Belvoir,
10502,"Mercury, The",Newspaper,10502,,,,,,,,,,,Local,Weekly,England Local,Scarborough and Harlow,
10503,Mersey Reporter,Newspaper,10503,,,,,,,,,,,Local,,England Local,Liverpool,
10504,Messenger Newspapers,Newspaper,10504,@MessengerNews_,,,,1,05/16/07,Current,,,,,,,,
10505,Metro (London),Newspaper,10505,@themetrolondon,,,,,,,,,,Local,,England Local,London,
10506,Metro (Newcastle),Newspaper,10506,,,,,,,,,,,Local,,England Local,Newcastle upon Tyne,
10507,Metro (UK),Newspaper,10507,@MetroUK,,http://metro.co.uk/,DMG Media,1,12/05/07,Current,,,,National Tabloid,Daily,Freesheet in Urban Centre,,
10508,"Metro, Scottish Edition ",Newspaper,10508,@MetroScotland,,,,,,,,,,National – Free ,,Scotland ,,
10509,Mid Devon Gazette,Newspaper,10509,@MidDevonGazette,,,,1,08/20/13,Current,,,,,,,,
10510,Mid Devon Star,Newspaper,10510,@MidDevonStar,,,,1,05/15/07,Current,,,,,,,,
10511,Mid Somerset Series,Newspaper,10511,,,,,1,08/12/10,Current,,,,,,,,
10512,Mid Sussex Times,Newspaper,10512,@midsussex_times,,,,1,06/02/09,Current,,,,Regional,,England Regional,,
10513,Mid Ulster Mail,Newspaper,10513,@MidUMail,,,,1,02/05/09,Current,,,,Local,,Northern Ireland Local,"County Londonderry, Tyrone",
10514,Mid Ulster Observer,Newspaper,10514,,,,,,,,,,,Local,,Northern Ireland Local,"County Londonderry, Tyrone",
10515,Middleton Guardian,Newspaper,10515,@middguardian,,,,,,,,,,Local,,England Local,"Middleton, Greater Manchester",
10516,Middlewich Guardian,Newspaper,10516,@middlewichnews,,,,1,05/21/07,Current,,,,,,,,
10517,Midhurst and Petworth Observer,Newspaper,10517,@mid_pet_obs,,,,1,05/04/10,Current,,,,,,,,
10518,Midland Independent Newspapers,Newspaper,10518,,,,,1,02/02/98,Current,,,,,,,,
10519,Midlothian Advertiser,Newspaper,10519,@Mid_Advertiser,,,,1,02/12/09,Current,,,,,,,,
10520,Midweek Herald,Newspaper,10520,@midweekherald,,,,1,09/14/11,Current,,,,Local,,England Local,Honiton(Devon),
10521,Milford Mercury,Newspaper,10521,@MilfordMercury,,,,1,05/17/07,Current,,,,,,,,
10522,Milgavie & Bearsden Herald,Newspaper,10522,@MBHerald1,,,,1,01/16/09,Current,,,,,,,,
10523,Milton Keynes Citizen,Newspaper,10523,@mk_citizen,,,,1,10/06/08,Current,,,,Local,,England Local,Milton Keynes,
10525,"Mitcham, Morden & Wimbledon Post",Newspaper,10525,,,,,,,,,,,Local,,England Local,London,
10526,MK News,Newspaper,10526,@OneMKNews,,,,1,11/29/06,08/13/14,,,,Local,,England Local,Milton Keynes,"Publisher of OneMK, weekly newspaper for Milton Keynes"
10527,Monday Messeanger,Newspaper,10527,,,,,1,09/22/08,Current,,,,,,,,
10528,Montrose Review,Newspaper,10528,@montrose_review,,,,1,02/12/09,Current,,,,,,,,
10529,Morley Observer & Advertiser,Newspaper,10529,@MOAOffers,,,,1,02/11/09,Current,,,,,,,,
10530,"Morning Star, The",Newspaper,10530,@M_Star_Online,,,,1,07/02/01,08/27/13,,,,National Tabloid,Daily,Tabloid,,
10531,Morpeth Herald,Newspaper,10531,@Morpeth_Herald,,,,1,02/05/09,Current,,,,,,,,
10532,Motherwell Times and Bellshill Speaker,Newspaper,10532,@TimesSpeaker,,,,1,02/19/09,Current,,,,,,,,
10533,Muswell Hill Journal,Newspaper,10533,,,,,,,,,,,Local,,England Local,London,
10534,Nafferton Today,Newspaper,10534,,,,,1,05/05/09,Current,,,,,,,,
10535,New Addington Advertiser,Newspaper,10535,,,,,1,06/13/08,06/06/14,,,,,,,,
10536,Newark Advertiser,Newspaper,10536,@advertisergroup,,,,,,,,,,Local,,England Local,Nottinghamshire,
10537,Newbury Weekly News,Newspaper,10537,,,,,,,,,,,Local,,England Local,Newbury,
10539,Newcastle Sunday Sun,Newspaper,10539,,,,,,,,,,,Regional,,England Regional,,
10540,Newham Recorder,Newspaper,10540,@NewhamRecorder,,,,1,11/17/10,Current,,,,Local,,England Local,London,
10541,Newmarket Journal,Newspaper,10541,@NKTJournal,,,,1,02/10/09,Current,,,,,,,,
10542,Newry Reporter,Newspaper,10542,@newryreporter,,,,,,,,,,Local,,Northern Ireland Local,County Down,
10543,News and Star,Newspaper,10543,@newsandstar,,,,,,,,,,Local,,England Local,Carlisle,
10544,News Guardian,Newspaper,10544,@guardiannews,,,,1,02/16/09,Current,,,,,,,,
10545,News Letter (Belfast |News Letter),Newspaper,10545,@News_Letter,,,,1,02/11/09,Current,1,04/01/02,Current,,,Northern Ireland Local,Belfast,Belfast News Letter
10546,News Post Leader,Newspaper,10546,@newspostleader,,,,1,02/16/09,Current,,,,,,,,
10547,News Shopper,Newspaper,10547,@NewsShopper,,,,1,01/01/98,Current,,,,,,,,
10548,"News, The",Newspaper,10548,,,,,1,11/01/10,Current,,,,Local,,England Local,Portsmouth,
10549,Newtownabbey Times,Newspaper,10549,@nabbeytimes,,,,1,11/17/10,Current,,,,Local,,Northern Ireland Local,County Antrim,
10550,Newtownards Chronicle,Newspaper,10550,@NArdsChronicle,,,,,,,,,,Local,,Northern Ireland Local,County Down,
10551,North Belfast News,Newspaper,10551,@NorthBelfastNew,,,,,,,,,,Local,,Northern Ireland Local,Belfast,
10552,North Devon Gazette,Newspaper,10552,@northdevon24,,,,1,09/14/11,Current,,,,,,,,
10553,North Devon Journal,Newspaper,10553,@NDJournal,,,,1,03/06/13,Current,,,,,,,,
10554,North London Journal,Newspaper,10554,,,,,1,05/12/11,10/04/12,,,,,,,,
10555,North Norfolk News,Newspaper,10555,,,,,1,07/28/11,Current,,,,,,,,
10556,North Somerset Times,Newspaper,10556,@NSomTimes,,,,1,09/14/11,Current,,,,,,,,
10557,North Wales Weekly News,Newspaper,10557,@NWWeeklyNews,,,,,,,,,,Regional ,,Wales,,
10558,North West Evening Mail,Newspaper,10558,,,,,,,,,,,Local,,England Local,Barrow-in-Furness,
10559,North West London Times,Newspaper,10559,,,,,1,02/02/11,Current,,,,,,,,
10560,North Yorkshire News,Newspaper,10560,@NrthYorksNews,,,,1,05/10/12,Current,,,,Local,,England Local,North Yorkshire,
10561,Northampton Chronicle & Echo,Newspaper,10561,@ChronandEcho,,,,1,04/28/09,Current,,,,Local,,England Local,Northampton,
10563,Northampton Mercury,Newspaper,10563,,,,,,,,,,,Local,,England Local,Northampton,
10564,Northants Evening Telegraph,Newspaper,10564,,,,,1,02/12/09,Current,,,,,,,,
10565,Northern Constitution,Newspaper,10565,,,,,,,,,,,Local,,Northern Ireland Local,County Londonderry,
10566,"Northern Echo, The (North East England)",Newspaper,10566,@TheNorthernEcho,,,,1,02/01/95,Current,,,,Regional,,England Regional,,
10567,Northumberland Gazette,Newspaper,10567,,,,,1,04/14/08,Current,,,,Local,,England Local,Alnwick,
10568,Northwich Guardian,Newspaper,10568,@NorthwichNews,,,,1,01/01/70,Current,,,,Local,,England Local,Northwich,
10570,Nottingham and Long Eaton Topper,Newspaper,10570,,,,,1,12/04/13,Current,,,,,,,,
10571,Nottingham Post,Newspaper,10571,@Nottingham_Post,,,,1,04/21/97,Current,1,11/13/02,Current,Local,,England Local,Nottinghamshire,
10572,Nuneaton News,Newspaper,10572,@NuneatonNews,,,,1,07/07/06,Current,,,,,,,,
10573,Observer & Citizen,Newspaper,10573,,,,,1,02/13/09,Current,,,,,,,,
10574,"Observer, The",Newspaper,10574,,,,,1,01/01/93,Current,1,01/01/98,Current,National Berliner,Sunday,Broadsheet/Former Broadsheet,,
10575,Oldham Advertiser,Newspaper,10575,,,,,,,,,,,Local,,England Local,Oldham,
10576,Oldham Evening Chronicle,Newspaper,10576,,,,,,,,,,,Local,,England Local,Oldham,
10577,Ormskirk and West Lancashire Advertiser,Newspaper,10577,,,,,,,,,,,Local,,England Local,Ormskirk,
10578,Ormskirk and West Lancashire Champion,Newspaper,10578,@champnews,,,,,,,,,,Local,,England Local,Ormskirk,
10579,Oxford Journal,Newspaper,10579,@OxfordJournal,,,,,,,,,,Regional,,England Regional,,
10580,Oxford Mail,Newspaper,10580,@TheOxfordMail,,,,1,04/11/05,Current,,,,Local,,England Local,Oxford,
10581,Oxford Star,Newspaper,10581,,,,,,,,,,,Local,,England Local,Oxford,
10582,Oxford Times,Newspaper,10582,@oxfordtimes,,,,,,,,,,Local,,England Local,Oxford,
10583,Oxfordshire Guardian,Newspaper,10583,@OxfordGuardian,,,,,,,,,,Regional,,England Regional,,
10584,Paddington & Westminster Times,Newspaper,10584,,,,,,,,,,,Local,,England Local,London,
10585,Paisley & Renfrew Extra,Newspaper,10585,,,,,1,07/15/09,Current,,,,,,,,
10586,Paisley Daily Express ,Newspaper,10586,@PDEofficial,,,,1,12/03/07,Current,,,,Local ,,Scotland Local,,
10587,Patterdale Chronicle,Newspaper,10587,,,,,,,,,,,Regional,,England Regional,,
10588,Pembrokeshire (North) County Echo,Newspaper,10588,,,,,,,,,,,Regional ,,Wales,,
10589,Pembrokeshire Farmer,Newspaper,10589,,,,,1,06/13/07,Current,,,,,,,,
10590,"Pembrokeshire Herald, The",Newspaper,10590,@PembsHerald,,,,,,,,,,Regional ,,Wales,,
10591,Penarth Times,Newspaper,10591,@PenarthTimes,,,,1,05/17/07,Current,,,,,,,,
10592,Pendle Today,Newspaper,10592,@pendlenews,,,,1,05/09/12,Current,,,,,,,,
10593,"People, The",Newspaper,10593,,,,,1,01/02/94,Current,1,07/05/92,Current,National Tabloid,Sunday,Tabloid,,
10594,Peterborough Evening Telegraph,Newspaper,10594,,,,,,,,,,,Local,,England Local,Peterborough,
10595,Peterlee Mail,Newspaper,10595,,,,,1,02/01/10,Current,,,,,,,,
10596,Peterlee Star,Newspaper,10596,@PeterleeStar,,,,,,,,,,Local,Weekly,England Local,Peterlee,
10597,Petersborough Today,Newspaper,10597,,,,,1,10/10/06,Current,,,,,,,,
10598,Petersfield Post,Newspaper,10598,,,,,1,02/11/09,01/22/14,,,,,,,,
10599,Pickering Gazette & Herald,Newspaper,10599,,,,,,,,,,,Local,Weekly,England Local,Pickering,
10600,Plymouth Herald,Newspaper,10600,@PlymouthHerald,,,,1,03/10/98,Current,,,,Local,,England Local,Plymouth,
10601,Pocklington Post,Newspaper,10601,@PockPost,,,,1,02/05/09,Current,,,,,,,,
10602,Pontefract Express,Newspaper,10602,@PandCExpress,,,,1,02/05/09,Current,,,,,,,,
10603,"Poole Observer, The",Newspaper,10603,@PooleObserver,,,,,,,,,,Local,,England Local,"Bournemouth, Dorset",
10604,Portadown Times,Newspaper,10604,@PortadownTimes1,,,,1,02/13/09,Current,,,,Local,,Northern Ireland Local,County Armagh,
10606,"Press, The (Barnet and Hendon)",Newspaper,10606,,,,,,,,,,,Local,,England Local,London,
10608,Prestwich and Whitefield Guide,Newspaper,10608,@PWGNews,,,,1,05/18/07,Current,,,,Local,,England Local,Prestwich,
10609,Pulmans Weekly News,Newspaper,10609,@pulmansweekly,,,,,,,,,,Local,,England Local,Axminster,
10611,"Racing Post, The",Newspaper,10611,,,,,1,01/22/96,Current,,,,,,,,
10612,Reading Chronicle,Newspaper,10612,@rdgchronicle,,,,,,,,,,Local,,England Local,Reading,
10613,Reading Evening Post,Newspaper,10613,,,,,,,,,,,Local,,England Local,Reading,
10614,Redditch Advertiser,Newspaper,10614,@Redd_Advertiser,,,,1,01/01/70,Current,,,,,,,,
10615,Redhill and Reigate Life,Newspaper,10615,,,,,1,05/16/07,Current,,,,,,,,
10616,Reigate Mirror,Newspaper,10616,,,,,1,06/12/08,Current,,,,,,,,
10617,Repley & Heanor News,Newspaper,10617,,,,,1,02/12/09,Current,,,,,,,,
10618,"Reporter, The (Archant)",Newspaper,10618,,,,,1,05/09/12,Current,,,,Local,,England Local,Gravesend,
10619,"Resident, The",Newspaper,10619,,,,,,,,,,,Local,Weekly,England Local,Horsham,
10620,Retford Times,Newspaper,10620,@Retford_Times,,,,1,06/12/08,Current,,,,Local,,England Local,Retford,
10621,Retford Trader and Guardian,Newspaper,10621,,,,,1,02/12/09,Current,,,,Local,,England Local,Retford,
10622,Rhyl Visitor,Newspaper,10622,,,,,,,,,,,Regional ,,Wales,,
10623,Richmond and Twickenham Times,Newspaper,10623,@richmondtimes,,,,1,05/16/07,Current,,,,Local,,England Local,London,
10624,Ripon Gazette,Newspaper,10624,@RiponRover,,,,1,05/09/12,Current,,,,Local,,England Local,Ripon,
10625,Robin Hoods Bay Today,Newspaper,10625,,,,,1,07/31/11,Current,,,,,,,,
10626,Rochdale Observer,Newspaper,10626,@RochdaleNews,,,,,,,,,,Local,,England Local,Rochdale,
10627,Romford and Havering Post,Newspaper,10627,,,,,,,,,,,Local,,England Local,London,
10628,Romford Recorder,Newspaper,10628,@RomfordRecorder,,,,1,05/06/11,Current,,,,Local,,England Local,Romford,
10630,Romsey Advertiser,Newspaper,10630,@romseyadver,,,,1,05/18/07,Current,,,,Local,,England Local,Romsey,
10631,Rotherham Advertiser,Newspaper,10631,@rotherhamtiser,,,,,,,,,,Local,,England Local,Rotherham,
10632,"Royston Crow, The",Newspaper,10632,@roystoncrow,,,,1,03/24/11,Current,,,,Local,,England Local,Royston,
10633,Rugby Advertiser,Newspaper,10633,@rugbyadv,,,,1,02/12/09,Current,,,,Local,Weekly,England Local,Rugby,
10634,Rugby Observer,Newspaper,10634,@RugbyObserver,,,,,,,,,,Local,Weekly,England Local,Rugby,
10635,Runcorn and Widness World,Newspaper,10635,,,,,1,05/16/07,Current,,,,,,,,
10636,Rutland Times,Newspaper,10636,@therutlandtimes,,,,1,05/02/12,Current,,,,,,,,
10637,Rye and Battle Observer,Newspaper,10637,,,,,1,02/12/09,Current,,,,,,,,
10638,Saffron Walden Reporter,Newspaper,10638,,,,,1,03/24/11,Current,,,,,,,,
10639,Salford Advertiser,Newspaper,10639,@salfordmenmedia,,,,,,,,,,Local,,England Local,Salford,
10640,Salford City Reporter,Newspaper,10640,,,,,,,,,,,Regional,,England Regional,,
10641,Salisbury Journal,Newspaper,10641,@journalupdate,,,,1,05/15/07,Current,,,,Regional,,England Regional,,
10642,Scarborough Evening News,Newspaper,10642,,,,,1,02/12/09,Current,,,,Local,,England Local,Scarborough,
10645,Scottish Business Insider,Newspaper,10645,,,,,1,12/03/07,Current,,,,,,,,
10648,"Scottish Express, The (Scottish Daily Express)",Newspaper,10648,@ScotExpress,,http://www.express.co.uk/scotland,Richard Desmond,1,11/28/10,Current,,,,,,,,
10649,"Scottish Farmer, The",Newspaper,10649,@scottishfarmer,,,,1,11/02/07,11/20/09,,,,,,,,
10650,Scottish Star,Newspaper,10650,,,,,1,11/27/10,Current,,,,,,,,
10654,Scunthorpe Telegraph,Newspaper,10654,@ScunTelegraph,,,,1,02/04/98,Current,,,,Local,,England Local,Scunthorpe,
10655,Seaford Gazette,Newspaper,10655,,,,,,,,,,,Local,,England Local,"Seaford, East Sussex",
10656,Selby Post,Newspaper,10656,,,,,,,,,,,Local,,England Local,Selby,
10657,Selby Star,Newspaper,10657,,,,,,,,,,,Local,,England Local,Selby,
10658,Selby Times,Newspaper,10658,@Selby_Times,,,,1,02/12/09,12/05/13,,,,Local,,England Local,Selby,More than 1 Twitter
10658,Selby Times,Newspaper,10659,@selbytimesuk,,,,1,02/12/09,12/05/13,,,,Local,,England Local,Selby,More than 1 Twitter
10660,Selkirk Weekend Advertiser,Newspaper,10660,@theweepaper,,,,1,02/12/09,Current,,,,,,,,
10661,Sentinel Advertiser,Newspaper,10661,,,,,1,01/22/14,Current,,,,,,,,
10662,"Sentinel, The",Newspaper,10662,@SentinelStaffs,,,,,,,,,,Local,,England Local,Stoke-on-Trent,
10663,Sevenoaks Chronicle,Newspaper,10663,@7OaksChronicle,,,,,,,,,,Local,,England Local,Sevenoaks,
10664,Shankill Mirror,Newspaper,10664,,,,,,,,,,,Local,,Northern Ireland Local,Belfast,
10665,Sheerness Times Guardian,Newspaper,10665,@TimesGuardian,,,,1,09/25/08,Current,,,,Local,,England Local,Isle of Sheppey,
10666,Sheffield Star,Newspaper,10666,@SheffieldStar,,,,,,,,,,Local,,England Local,Sheffield,
10667,Sheffield Telegraph,Newspaper,10667,@shftelegraph,,,,1,04/21/09,Current,,,,Local,,England Local,Stamford and Rutland,
10668,Sheppey Gazette,Newspaper,10668,@Sheppey_Gazette,,,,1,06/11/08,12/07/11,,,,Local,,England Local,Isle of Sheppey,
10669,Shields Gazette,Newspaper,10669,@shieldsgazette,,,,,,,,,,Local,,England Local,South Tyneside,
10670,Shrewsbury Chronicle,Newspaper,10670,@ShrewsburyChron,,,,,,,,,,Local,,England Local,Shrewsbury,
10671,Shropshire Star,Newspaper,10671,@ShropshireStar,,,,,,,,,,Regional,,England Regional,,
10672,Sidmouth Herald,Newspaper,10672,@sidmouthherald,,,,1,09/16/11,Current,,,,,,,,
10673,Sittingbourne and Seppey Adscene,Newspaper,10673,,,,,1,09/05/08,Current,,,,,,,,
10674,Skegness Standard,Newspaper,10674,@SkegStandard,,,,1,02/02/09,Current,,,,,,,,
10675,Skelmersdale Champion,Newspaper,10675,@champnews,,,,,,,,,,Regional,Weekly,England Regional,,
10676,Sleaford Standard,Newspaper,10676,@SleafordSt,,,,1,12/10/08,Current,,,,Local,,England Local,Sleaford,
10677,Sleaford Target,Newspaper,10677,@SleafordTarget,,,,,,,,,,Local,,England Local,Sleaford,
10678,Sleights Today,Newspaper,10678,,,,,1,09/01/09,Current,,,,,,,,
10679,Slough Express,Newspaper,10679,,,,,,,,,,,Local,,England Local,Slough,
10680,Smallholder,Newspaper,10680,,,,,1,05/16/07,Current,,,,,,,,
10681,Solihull News,Newspaper,10681,@SolihullNews,,,,1,12/03/07,Current,,,,,,,,
10682,"Somerset County Gazette, The",Newspaper,10682,@CountyGazette,,,,1,05/15/07,Current,,,,Local,Weekly,England Local,Taunton,
10683,Somerset Standard and Guardian,Newspaper,10683,,,,,1,06/12/08,Current,,,,,,,,
10684,South Belfast News,Newspaper,10684,,,,,,,,,,,Local,,Northern Ireland Local,Belfast,
10685,South Cheshire Mail,Newspaper,10685,,,,,,,,,,,Local,Weekly,England Local,Crewe,
10686,South London Press,Newspaper,10686,@SthLondonPress,,,,,,,,,,Local,,England Local,London,
10687,South Wales Argus,Newspaper,10687,@southwalesargus,,,,1,05/15/07,Current,,,,Regional ,,Wales,,
10688,South Wales Echo,Newspaper,10688,,,,,1,01/01/01,Current,1,01/25/01,Current,Regional ,,Wales,,
10689,South Wales Evening Post,Newspaper,10689,@SWEveningPost,,,,1,08/13/97,Current,,,,Regional ,,Wales,,
10690,South Wales Guardian,Newspaper,10690,@SWGuardian,,,,1,05/16/07,Current,,,,,,,,
10691,South West Farmer,Newspaper,10691,@SouthWestFarmer,,,,1,05/16/07,Current,,,,,,,,
10692,South Yorkshire Times,Newspaper,10692,@southyorkstimes,,,,1,04/28/09,Current,,,,,,,,
10694,Southern Reporter,Newspaper,10694,@SReporter,,,,1,02/12/09,Current,,,,,,,,
10695,Southport Champion,Newspaper,10695,@champnews,,,,,,,,,,"Regional, Local",Weekly,"England Regional, Local",Southport,
10697,Southport Reporter,Newspaper,10697,@SouthportReport,,,,,,,,,,"Regional, Local",,"England Regional, Local",Southport,
10699,Southport Visiter,Newspaper,10699,@Visiter,,,,,,,,,,"Regional, Local",,"England Regional, Local",Southport,
10701,Spalding Guardian,Newspaper,10701,@LincsFreePress,,,,1,07/18/08,Current,,,,,,,,
10702,Spenborough Guardian,Newspaper,10702,@spenguardian,,,,1,02/12/09,Current,,,,,,,,
10703,Sports Argus,Newspaper,10703,,,,,1,02/07/98,05/13/06,,,,,,,,
10704,Sports Mail,Newspaper,10704,,,,,,,,,,,Local,Weekly,England Local,Portsmouth,
10705,St Albans Observer,Newspaper,10705,,,,,,,,,,,Local,,England Local,Hertfordshire,
10706,St. Helens Reporter,Newspaper,10706,@sthelensreport,,,,,,,,,,Local,,England Local,St. Helens,
10707,St. Helens Star,Newspaper,10707,@sthelensstar,,,,1,05/16/07,Current,,,,,,,,
10708,Stafford & Stone Chronicle,Newspaper,10708,,,,,,,,,,,Local,,England Local,Stafford,
10709,Staffordshire Newsletter,Newspaper,10709,@StaffsNews,,,,1,09/27/11,Current,,,,,,,,
10710,"Stage, The",Newspaper,10710,@TheStage,,,,1,01/07/99,12/08/05,,,,,,,,
10711,Staines Guardian,Newspaper,10711,,,,,1,05/18/07,Current,,,,,,,,
10712,Staines Informer,Newspaper,10712,,,,,,,,,,,Local,,England Local,London,
10713,Staines Leader,Newspaper,10713,,,,,,,,,,,Local,,England Local,London,
10714,Staithes & Hinderwell Today,Newspaper,10714,,,,,1,05/01/09,Current,,,,,,,,
10715,Stamford Mercury,Newspaper,10715,@Mercury1712,,,,1,02/12/09,Current,,,,Local,,England Local,Stamford and Rutland,
10716,Star Courier,Newspaper,10716,,,,,,,,,,,Local,,England Local,Farnborough,
10717,Star Courier Hampshire and Surrey,Newspaper,10717,,,,,,,,,,,Regional,,England Regional,,
10718,"Star, The",Newspaper,10718,,,,,1,02/02/09,Current,,,,Local,,England Local,Barnsley,
10719,Stirling Observer,Newspaper,10719,@StirObserver,,,,1,01/28/11,Current,,,,,,,,
10720,Stockport Express,Newspaper,10720,@stockportnews,,,,,,,,,,Local,,England Local,Stockport,
10721,Stoke The Sentinel,Newspaper,10721,,,,,1,03/02/98,Current,,,,,,,,
10722,Stornoway Gazette,Newspaper,10722,@Sygazette,,,,1,02/12/09,Current,,,,,,,,
10725,Strabane Chronicle,Newspaper,10725,@Strab_Chronicle,,,,,,,,,,Local,,Northern Ireland Local,County Tyrone,
10726,Strabane Weekly News and Tyrone & Donegal Reporter,Newspaper,10726,,,,,,,,,,,Local,,Northern Ireland Local,County Tyrone,
10727,Stratford & Newham Express,Newspaper,10727,,,,,,,,,,,Local,,England Local,London,
10728,Stratford Herald,Newspaper,10728,@HeraldNewspaper,,,,,,,,,,Local,,England Local,Stratford Upon Avon,
10729,Streatham Guardian,Newspaper,10729,@streathamnews,,,,1,05/17/07,Current,,,,,,,,
10730,"Streatham, Clapham & West Norwood Post",Newspaper,10730,,,,,,,,,,,Local,,England Local,London,
10731,Stroud Life,Newspaper,10731,@stroudlife,,,,1,11/23/11,Current,,,,Local,,England Local,Gloucestershire,
10732,Stroud News and Journal,Newspaper,10732,@stroudnews,,,,1,05/17/07,Current,,,,Local,,England Local,Stroud,
10733,Suffolk Free Press,Newspaper,10733,@SFPSudbury,,,,1,02/05/09,Current,,,,,,,,
10736,Sunday Essex,Newspaper,10736,,,,,1,06/14/08,03/06/09,,,,,,,,
10739,Sunday Independent (South West England),Newspaper,10739,,,,,,,,,,,Regional,,England Regional,,
10740,Sunday Life,Newspaper,10740,@TheSundayLife,,,,1,02/04/01,Current,,,,,,,,
10742,Sunday Mercury,Newspaper,10742,@Sunday_Mercury,,,,1,06/28/98,Current,,,,Local,,England Local,Birmingham,
10745,Sunday Sun,Newspaper,10745,,,,,1,12/03/07,Current,,,,Local,,England Local,Newcastle upon Tyne,
10750,Sunderland Echo,Newspaper,10750,@SunderlandEcho,,,,1,02/02/09,Current,,,,Local,,England Local,Sunderland,
10751,Surrey Advertiser,Newspaper,10751,@SurreyAd,,,,,,,,,,Local,,England Local,Guildford,
10752,Surrey Comet,Newspaper,10752,@SurreyComet,,,,,,,,,,Local,,England Local,Kingston upon Thames,
10754,Surrey Herald,Newspaper,10754,,,,,,,,,,,Local,,England Local,London,
10755,Surrey Mirror,Newspaper,10755,@surreymirror,,,,1,08/21/08,Current,,,,Local,,England Local,London,
10756,Sussex Express,Newspaper,10756,@sussex_express,,,,1,02/13/09,Current,,,,,,,,
10757,Sutton & Epsom Post,Newspaper,10757,,,,,,,,,,,Local,,England Local,London,
10758,Sutton Advertiser,Newspaper,10758,@SuttonAd,,,,1,06/13/08,Current,,,,,,,,
10759,Sutton Coldfield Observer,Newspaper,10759,@SuttonObserver,,,,1,02/06/13,Current,,,,Local,,England Local,Sutton Coldfield,
10760,Sutton Guardian,Newspaper,10760,@suttonguardian,,,,1,05/17/07,Current,,,,,,,,
10762,Swindon Advertiser,Newspaper,10762,@swindonadver,,,,1,05/15/07,Current,,,,Local,,England Local,Swindon,
10763,Swindon Star,Newspaper,10763,,,,,,,,,,,Local,,England Local,Swindon,
10764,Tameside Advertiser,Newspaper,10764,,,,,,,,,,,Local,,England Local,Tameside,
10765,Tameside Reporter,Newspaper,10765,@newsintameside,,,,,,,,,,Local,,England Local,Tameside,
10766,Tamworth Herald,Newspaper,10766,@tamworthherald,,,,1,06/11/08,Current,,,,Local,,England Local,Tamworth,
10767,"Tauton Times, The",Newspaper,10767,,,,,,,,,,,Local,Weekly,England Local,Taunton,
10768,Tavistock Times Gazette,Newspaper,10768,,,,,,,,,,,Regional,,England Regional,,
10769,Teesdale Mercury,Newspaper,10769,@teesdalemercury,,,,,,,,,,Local,,England Local,Durham,
10770,Teme Valley Times,Newspaper,10770,,,,,,,,,,,Local,,England Local,"Bromyard, Cleobury Mortimer, Leominster, Ludlow, Tenbury Wells",
10771,Tenby Observer,Newspaper,10771,@tenbyobserver,,,,,,,,,,Regional ,,Wales,,
10772,Tewkesbury Admag,Newspaper,10772,,,,,1,05/16/07,Current,,,,,,,,
10775,Thanet Adscene,Newspaper,10775,,,,,1,11/20/08,Current,,,,Local,,England Local,Isle of Thanet,
10776,Thanet Extra,Newspaper,10776,@ThanetExtra,,,,1,09/19/08,Current,,,,Local,,England Local,Isle of Thanet,
10777,Thanet Times,Newspaper,10777,,,,,1,06/10/08,10/02/12,,,,Local,,England Local,Isle of Thanet,
10778,"Thetford, Brandon and Watton Times",Newspaper,10778,,,,,1,07/27/11,Current,,,,,,,,
10779,Thorne and District Gazette,Newspaper,10779,,,,,1,04/30/09,Current,,,,,,,,
10780,Thurrock Gazette,Newspaper,10780,@ThurrockGazette,,,,1,05/15/07,Current,,,,,,,,
10781,Times & Citizen,Newspaper,10781,@TC_BedfordBlues,,,,,,,,,,Local,,England Local,Bedfordshire,
10782,"Times, The",Newspaper,10782,,,,,1,07/01/85,Current,01/01/00,07/01/85,Current,National Compact,Daily,Broadsheet/Former Broadsheet,,
10783,"Times, The (Scottish edition) ",Newspaper,10783,,,,,,,,,,,National Broadsheet Scotland,,Scotland ,,
10784,Tivyside Advertiser,Newspaper,10784,@TivysideA,,,,1,05/16/07,Current,,,,,,,,
10785,Todmorden News,Newspaper,10785,@TodmordenNews1,,,,1,02/12/09,Current,,,,Local,,England Local,Todmorden,
10786,Torbay Times Community Newspaper,Newspaper,10786,@torbay_times,,,,,,,,,,Local,,England Local,Torbay (and South Devon),
